frame,track_id,team,x1,y1,x2,y2,cx,cy,zone
6,6,unknown,874.2690606319588,351.2662402620715,956.5803550899996,568.3406433626167,915.0,459.0,Top Key
6,8,unknown,1798.3454359094876,482.49280768342555,1868.8665030042005,726.7610079807473,1833.0,604.0,Right Wing
6,9,unknown,342.95388703543824,734.7583999584541,428.5366591644223,948.4833920767309,385.0,841.0,Other
6,10,unknown,886.120651635041,836.2456342556043,999.6498324470301,979.2679016813837,942.0,907.0,Paint
6,11,unknown,1165.5605505472056,303.61112665829194,1232.101961012665,505.0303824636148,1198.0,404.0,Other
6,12,unknown,1026.889649984457,824.5253751944356,1116.1797631582203,981.3139717195394,1071.0,902.0,Paint
6,14,unknown,745.3882315708041,556.5925599074571,892.954436301358,788.1687038908002,819.0,672.0,Other
7,1,unknown,1237.4780140741898,442.60369033933796,1313.1263632370774,685.7894337674836,1275.0,564.0,Right Wing
7,2,unknown,1687.2764781439541,515.0729108308591,1795.5706999180927,789.082247444308,1741.0,652.0,Right Wing
7,3,unknown,464.5243645401361,465.0607419807049,558.8704140615191,703.4886410073666,511.0,584.0,Left Wing
7,4,unknown,611.7470198248681,278.2234246028671,695.2053855636416,482.32132632227535,653.0,380.0,Other
7,5,unknown,204.86997589533792,468.9689874884808,354.93459246483735,731.305749376296,279.0,600.0,Left Wing
7,6,unknown,870.5351201884148,351.28572846297163,951.475072744133,564.8010499623658,911.0,458.0,Top Key
7,8,unknown,1796.2185457719258,482.05055644565005,1867.0736302425328,727.4757063316927,1831.0,604.0,Right Wing
7,9,unknown,337.84095637490833,734.3986592235545,423.5135513524276,948.3479736759347,380.0,841.0,Left Corner 3
7,10,unknown,884.9334832556074,835.4748438419653,998.820831131026,978.9483245390779,941.0,907.0,Paint
7,11,unknown,1163.509079824564,306.00699083687823,1229.2918469273993,503.9787466136798,1196.0,404.0,Other
7,12,unknown,1023.1722914025506,823.8084355486126,1112.765339530655,981.2604772941095,1067.0,902.0,Paint
7,14,unknown,742.2820199038196,555.7643831775171,888.8042240865352,785.7021946103952,815.0,670.0,Other
8,1,unknown,1240.0839532597072,444.65235596459024,1312.221097348684,676.5107129460018,1276.0,560.0,Right Wing
8,2,unknown,1683.836026005048,515.5133570486594,1792.4552544685619,785.1501700339949,1738.0,650.0,Right Wing
8,3,unknown,460.26384810171663,461.52829578654524,552.7274991605872,694.3892130586466,506.0,577.0,Left Wing
8,4,unknown,607.0013220955291,282.92009774171873,688.5775505776332,482.25481799757694,647.0,382.0,Other
8,5,unknown,206.05470387997775,467.6527769791055,359.4529544299179,735.8173088304143,282.0,601.0,Left Wing
8,6,unknown,865.3094954572231,349.2612729199066,946.1229322236258,561.0332260782241,905.0,455.0,Top Key
8,8,unknown,1798.683965357192,482.24449864299595,1869.8462471934995,722.5608770079577,1834.0,602.0,Right Wing
8,9,unknown,332.7280257180068,734.038918488655,418.49044353680466,948.2125552751384,375.0,841.0,Left Corner 3
8,10,unknown,883.7463148763396,834.7040534283261,997.9918298148563,978.6287473967719,940.0,906.0,Paint
8,11,unknown,1158.7673663529933,304.8782623407318,1225.231453884766,503.28544642490783,1191.0,404.0,Other
8,12,unknown,1020.0977834665815,822.5954340171556,1110.133925019596,981.4493301845395,1065.0,902.0,Paint
8,14,unknown,706.342096597453,551.8543331937385,867.0451945634802,810.2979699303316,786.0,681.0,Other
9,1,unknown,1241.2919231183123,448.290878360427,1311.4037981921779,672.1630033164042,1276.0,560.0,Right Wing
9,2,unknown,1682.3910247756992,514.9006140145823,1792.124960229983,782.7781126278861,1737.0,648.0,Right Wing
9,3,unknown,459.4505929423412,449.3251096620863,557.1622748092419,699.4793307957941,508.0,574.0,Left Wing
9,4,unknown,602.3925368020102,284.8537591244194,681.8445100236596,480.04154582038393,642.0,382.0,Other
9,5,unknown,207.23943247111487,466.3365664697301,363.9713157885012,740.3288682845325,285.0,603.0,Left Wing
9,6,unknown,861.7111092761448,348.9833465660838,942.4969825264961,560.1576656360085,902.0,454.0,Top Key
9,8,unknown,1797.3498370071695,481.89433351707055,1868.5861625424218,722.4607267822033,1832.0,602.0,Right Wing
9,9,unknown,327.61509506473357,733.6791777537554,413.4673357175534,948.0771368743422,370.0,840.0,Left Corner 3
9,10,unknown,882.5591464972375,833.9332630146871,997.1628284985208,978.309170254466,939.0,906.0,Paint
9,11,unknown,1155.118408138411,309.6629141480507,1220.7095644394633,504.21382184806964,1187.0,406.0,Other
9,12,unknown,1016.7744133244032,821.6648851269268,1107.0872567513902,981.760389914379,1061.0,901.0,Paint
9,14,unknown,701.3920066672755,552.437399143654,863.2793110906638,821.6119110387384,782.0,687.0,Other
9,19,unknown,758.7490752091202,259.36352003713955,823.9304758920146,445.8859528006307,791.0,352.0,Top Key
10,1,unknown,1241.6432053915796,453.64728342803784,1311.0709463703934,672.5831684918458,1276.0,563.0,Right Wing
10,2,unknown,1684.4376779809254,514.8862410280504,1793.3024406348713,779.306272955628,1738.0,647.0,Right Wing
10,3,unknown,460.7609610433639,454.9213764251016,555.938805737045,702.1456328263904,508.0,578.0,Left Wing
10,4,unknown,595.3892207451856,284.53746689547773,674.3235891388247,478.1071984038517,634.0,381.0,Other
10,5,unknown,208.42416166874926,465.0203559603548,368.4896765405872,744.8404277386508,288.0,604.0,Left Wing
10,6,unknown,858.4910364389659,346.91722370127763,938.7790625149913,556.8134817721573,898.0,451.0,Top Key
10,8,unknown,1796.5832745618723,481.15498762160354,1870.357704030699,719.2524736461842,1833.0,600.0,Right Wing
10,9,unknown,322.50216441508866,733.319437018856,408.4442278946737,947.9417184735461,365.0,840.0,Left Corner 3
10,10,unknown,881.3719781183012,833.162472601048,996.3338271820195,977.98959311216,938.0,905.0,Paint
10,11,unknown,1150.8780062925514,308.4724812403022,1217.0736796915664,503.5406757707514,1183.0,406.0,Other
10,12,unknown,1011.1814653069072,820.0437199796901,1102.3086570336766,981.6586393438462,1056.0,900.0,Paint
10,14,unknown,699.687399361168,553.9627188536142,852.4421495745995,816.3312505917637,776.0,685.0,Other
10,19,unknown,755.6575377027353,260.70601723645393,820.0480958979192,445.73690556269975,787.0,353.0,Top Key
11,1,unknown,1239.7027284901646,458.5084505254645,1310.5032613875755,678.7440553410921,1275.0,568.0,Right Wing
11,2,unknown,1680.7793286274132,512.7793121344121,1790.3443978305131,777.6072872847279,1735.0,645.0,Right Wing
11,3,unknown,456.09431144117724,456.5897496548936,550.6235577107618,703.8059318086399,503.0,580.0,Left Wing
11,4,unknown,589.1897208552919,280.2908019095821,669.1816227969553,477.9547385588979,629.0,379.0,Other
11,5,unknown,209.60889147288094,463.70414545097935,373.00803668617584,749.3519871927688,291.0,606.0,Left Wing
11,6,unknown,856.4477857770888,346.23170068327704,934.2666505051308,549.6503033812339,895.0,447.0,Top Key
11,8,unknown,1789.9270638165788,481.9674340155716,1867.3678625069892,723.3731587513116,1828.0,602.0,Right Wing
11,9,unknown,317.3892337690721,732.9596962839564,403.4211200681657,947.8063000727499,360.0,840.0,Left Corner 3
11,10,unknown,880.1848097395306,832.3916821874088,995.5048258653526,977.6700159698541,937.0,905.0,Paint
11,11,unknown,1145.197094425788,304.7678055706782,1213.2819950056517,504.2000134659101,1179.0,404.0,Other
11,12,unknown,1004.3454577278709,818.6655034379762,1096.9986226572826,982.7377871886456,1050.0,900.0,Paint
11,14,unknown,687.6984066940896,557.2727792013802,840.3479290063448,824.5299214631025,764.0,690.0,Left Wing
11,19,unknown,748.7102141036884,260.3166787248929,812.7639113004359,444.3500309352119,780.0,352.0,Top Key
12,1,unknown,1236.9176776938398,463.35489753613547,1309.2805708490694,684.3644432634567,1273.0,573.0,Right Wing
12,2,unknown,1681.9873304979837,514.1434958928896,1790.9465131818988,777.5068587418824,1736.0,645.0,Right Wing
12,3,unknown,451.04932058121483,455.3324106453054,543.8730404574247,699.9084949748805,497.0,577.0,Left Wing
12,4,unknown,581.0255665993412,280.43768160411656,661.1304053277944,478.0184222920328,621.0,379.0,Other
12,5,unknown,217.4343825668131,468.7568922276121,357.1561185658705,717.7489382038149,287.0,593.0,Left Wing
12,6,unknown,853.3070379274671,346.08493929937157,929.0286494484635,544.6412969841067,891.0,445.0,Top Key
12,8,unknown,1780.8625453776674,481.85130013773085,1860.8503251670484,725.6804947485682,1820.0,603.0,Right Wing
12,9,unknown,312.2763031266839,732.5999555490569,398.39801223802937,947.6708816719536,355.0,840.0,Left Corner 3
12,10,unknown,878.9976413609256,831.6208917737698,994.6758245485198,977.3504388275483,936.0,904.0,Paint
12,11,unknown,1139.4511574106016,307.2232658412223,1206.9210781968266,502.9113448091758,1173.0,405.0,Other
12,12,unknown,996.850296690766,817.8414503822976,1090.1119431218328,983.0351206455451,1043.0,900.0,Paint
12,14,unknown,674.9048987971893,559.4874449499599,825.1390197022912,826.5013070937785,750.0,692.0,Left Wing
12,19,unknown,741.3349447867942,259.80317115629276,804.9053647290481,442.65618941292246,773.0,351.0,Top Key
13,1,unknown,1232.0694427568465,468.6645496658734,1305.2519402505052,686.5776649881968,1268.0,577.0,Right Wing
13,2,unknown,1683.1953326761534,515.5076796513672,1791.5486282256854,777.4064301990369,1737.0,646.0,Right Wing
13,3,unknown,445.37251265615896,453.84280323962594,537.8860425119311,698.9940876622277,491.0,576.0,Left Wing
13,4,unknown,574.7949386017135,280.33582271331454,654.5280449780072,477.3259224451434,614.0,378.0,Other
13,5,unknown,220.4249937826121,468.7563834090629,359.68058388661063,719.39325519102,290.0,594.0,Left Wing
13,6,unknown,846.0803244935751,346.5268850419293,923.0696917897377,548.6336127063931,884.0,447.0,Top Key
13,8,unknown,1773.3878834092766,482.86065434510806,1855.0907241753223,725.2113236957555,1814.0,604.0,Right Wing
13,9,unknown,307.163372487924,732.2402148141573,393.37490440426467,947.5354632711574,350.0,839.0,Left Corner 3
13,10,unknown,877.8104729824865,830.8501013601307,993.8468232315214,977.0308616852423,935.0,903.0,Paint
13,11,unknown,1131.9913880224476,303.68511446052656,1201.7630840282022,504.8001806423714,1166.0,404.0,Other
13,12,unknown,992.6975187861083,816.936243237396,1086.5838312515414,983.2363870863275,1039.0,900.0,Paint
13,14,unknown,668.033286288377,563.7004418780573,816.1582705178798,829.5272886935626,742.0,696.0,Left Wing
13,19,unknown,736.4735084239619,258.8944917698278,800.0142004774209,441.6620033210703,768.0,350.0,Top Key
14,1,unknown,1225.9335011873125,472.47090457528583,1299.590079429134,686.1974351287049,1262.0,579.0,Right Wing
14,2,unknown,1660.6821804321912,514.6134101702592,1773.5391262363187,791.6189930240163,1717.0,653.0,Right Wing
14,3,unknown,438.9185034248517,453.958469437826,532.5276714405917,702.128141856728,485.0,578.0,Left Wing
14,4,unknown,564.9977121725026,276.8123970979008,646.0134933138729,475.8951506850544,605.0,376.0,Other
14,5,unknown,220.94298994637933,470.19634525026504,360.6143834862657,726.1362466925009,290.0,598.0,Left Wing
14,6,unknown,839.4211038855661,349.1055691589861,915.1802641215285,547.4192818652043,877.0,448.0,Top Key
14,8,unknown,1764.7628052868156,485.0038837618606,1847.9504685733873,727.7618499499156,1806.0,606.0,Right Wing
14,9,unknown,302.05044185279246,731.8804740792577,388.35179656687166,947.4000448703612,345.0,839.0,Left Corner 3
14,10,unknown,876.6233046042131,830.0793109464915,993.0178219143572,976.7112845429363,934.0,903.0,Paint
14,11,unknown,1122.7336909866906,300.382208593312,1193.8448656265352,504.8288072142493,1158.0,402.0,Other
14,12,unknown,988.5447409085741,816.0310360924943,1083.0557193541263,983.4376535271098,1035.0,899.0,Paint
14,14,unknown,658.1849677896151,569.6743783897583,802.0571031187997,828.8418189428668,730.0,699.0,Left Wing
14,19,unknown,731.612072060779,257.9858123833629,795.1230362261443,440.66781722921803,763.0,349.0,Other
15,1,unknown,1217.642076686504,474.9022253538471,1290.741463706397,681.6112949556591,1254.0,578.0,Right Wing
15,2,unknown,1654.5796885141071,520.7893380095802,1766.0950239398198,797.6905653548852,1710.0,659.0,Right Wing
15,3,unknown,432.6800388546063,453.6572615623263,526.9720238646651,703.4437467261262,479.0,578.0,Left Wing
15,4,unknown,556.6581896966989,279.57166879799234,637.1863550228454,475.62566016642904,596.0,377.0,Other
15,5,unknown,224.0076793614125,473.7117241496536,360.00340601854555,729.6619302987328,292.0,601.0,Left Wing
15,6,unknown,830.6861408619604,344.843092681524,909.3939159449612,550.0269898044751,870.0,447.0,Top Key
15,8,unknown,1755.4533457067512,484.17046952589953,1840.2691232391523,727.3338272714172,1797.0,605.0,Right Wing
15,9,unknown,296.9375112212893,731.5207333443582,383.3286887258504,947.264626469565,340.0,839.0,Left Corner 3
15,10,unknown,875.4361362261054,829.3085205328525,992.1888205970273,976.3917074006304,933.0,902.0,Paint
15,11,unknown,1114.127317408022,301.7707585803067,1184.4084445251901,503.9383695138623,1149.0,402.0,Top Key
15,12,unknown,984.3919630581635,815.1258289475927,1079.5276074295878,983.6389199678921,1031.0,899.0,Paint
15,14,unknown,652.13349802074,573.0844434070165,791.4282300229074,825.8498520125654,721.0,699.0,Left Wing
15,19,unknown,717.9533082183483,257.161133028859,782.5898025491759,443.0080560989652,750.0,350.0,Other
16,1,unknown,1207.411575580186,474.9259803580951,1282.98363509945,683.9701593278905,1245.0,579.0,Right Wing
16,2,unknown,1646.1312423555314,525.5521820142105,1755.4731591250468,798.5822884678181,1700.0,662.0,Right Wing
16,3,unknown,416.3096526384771,453.40641779221005,514.80040497072,706.0668059364186,465.0,579.0,Left Wing
16,4,unknown,546.4391367859175,280.46976353873384,626.7309648898165,476.0819408355578,586.0,378.0,Other
16,5,unknown,225.4607454053692,473.8060971527062,362.49606203945376,731.7130555975034,293.0,602.0,Left Wing
16,6,unknown,816.7454167009529,341.85060072625004,898.2432102432048,551.6887530226143,857.0,446.0,Top Key
16,8,unknown,1744.9673167457731,484.2443412425623,1831.023404076947,726.7907984383373,1787.0,605.0,Right Wing
16,9,unknown,291.82458059341445,731.1609926094586,378.3055808812007,947.1292080687688,335.0,839.0,Left Corner 3
16,10,unknown,874.2489678481634,828.5377301192134,991.3598192795316,976.0721302583245,932.0,902.0,Paint
16,11,unknown,1105.4098125688354,303.3612281139454,1174.7986636006078,502.91506715796925,1140.0,403.0,Top Key
16,12,unknown,960.5636135766239,810.7899001102982,1056.4496015914267,981.7466800061286,1008.0,896.0,Paint
16,14,unknown,641.9156849219042,574.9397704564495,778.854349779117,825.5618144286534,710.0,700.0,Left Wing
16,19,unknown,710.1055814828827,257.78037903114887,773.2904924176424,440.589212154921,741.0,349.0,Other
17,1,unknown,1196.2549167234818,474.3163229871116,1275.3303151901364,687.7849656252924,1235.0,581.0,Right Wing
17,2,unknown,1641.2369525508852,533.8933439178942,1724.6491582639567,738.9453377551778,1682.0,636.0,Right Wing
17,3,unknown,409.43708817232664,457.60746128823564,511.80764192011736,710.4725241931252,460.0,584.0,Left Wing
17,4,unknown,534.7226655193223,280.7730921083535,615.056582509004,475.20720926281246,574.0,377.0,Other
17,5,unknown,229.90760185745083,486.1463466637725,349.3062216795712,717.1655448685906,289.0,601.0,Left Wing
17,6,unknown,810.8536444819305,340.1574108844289,892.6142577712728,549.8159871897375,851.0,444.0,Top Key
17,8,unknown,1733.05053446183,484.2076474627432,1819.9316927199727,725.1023699019189,1776.0,604.0,Right Wing
17,9,unknown,286.7116499691679,730.8012518745591,373.28247303292267,946.9937896679725,329.0,838.0,Left Corner 3
17,10,unknown,873.0617994703872,827.7669397055743,990.5308179618702,975.7525531160185,931.0,901.0,Paint
17,11,unknown,1095.1868325624496,305.05084052032805,1164.162996577347,502.56205987422237,1129.0,403.0,Top Key
17,12,unknown,954.4920441380154,809.5549990508463,1051.0706961808478,981.7467595297321,1002.0,895.0,Paint
17,14,unknown,630.2359295131462,576.644819483993,765.9652422696826,826.2940917099111,698.0,701.0,Left Wing
17,19,unknown,703.687866424328,257.0943337539538,766.844165872393,439.8203943988886,735.0,348.0,Other
18,1,unknown,1186.628192865461,474.31578549674225,1270.1706343493863,696.7687369294333,1228.0,585.0,Right Wing
18,2,unknown,1638.2317270044857,536.6075376269365,1718.5216891920095,733.9840505620155,1678.0,635.0,Right Wing
18,3,unknown,400.80957907140015,463.21880283123664,505.1188281766992,712.6639994850741,452.0,587.0,Left Wing
18,4,unknown,524.6889265745131,281.27790661945,604.8031394766106,475.7462404880043,564.0,378.0,Other
18,5,unknown,226.61316478858635,492.4477461229807,341.85082984487485,722.0796687036838,284.0,607.0,Left Wing
18,6,unknown,800.8728496494597,345.15088412920784,881.1483018043645,551.8626270975906,841.0,448.0,Top Key
18,8,unknown,1718.092342841819,483.9612643087435,1806.5278203932028,723.9885458517009,1762.0,603.0,Right Wing
18,9,unknown,281.5987193485497,730.4415111396595,368.2593651810163,946.8583712671763,324.0,838.0,Left Corner 3
18,10,unknown,871.8746310927767,826.9961492919352,989.7018166440431,975.4329759737126,930.0,901.0,Paint
18,11,unknown,1082.6226879067003,303.4146247007381,1152.6505318523043,503.8020794064133,1117.0,403.0,Top Key
18,12,unknown,948.4204747716332,808.3200979913943,1045.6917906980427,981.7468390533354,997.0,895.0,Paint
18,14,unknown,619.4626778388881,576.2177394832702,755.4471536929668,828.6233547273912,687.0,702.0,Left Wing
18,19,unknown,697.2701513646315,256.4082884767587,760.3978393282852,439.0515766428562,728.0,347.0,Other
19,1,unknown,1188.1164422522218,476.40624199197214,1265.8044725341006,676.2801469084361,1226.0,576.0,Right Wing
19,2,unknown,1635.2265026968232,539.3217313359787,1712.3942188813248,729.0227633688529,1673.0,634.0,Right Wing
19,3,unknown,394.2026213197292,468.89614433889597,499.592005242667,713.7066387505702,446.0,591.0,Left Wing
19,4,unknown,513.4210237281955,279.08605331724533,595.5846496802502,477.49524527985716,554.0,378.0,Other
19,5,unknown,221.113940635138,500.55187396669737,339.6493882617838,742.7387488764493,280.0,621.0,Left Wing
19,6,unknown,792.2271344581557,346.0540055398731,871.9998551404078,550.678388737218,832.0,448.0,Top Key
19,8,unknown,1707.6654247194977,482.940980344335,1797.8374239551135,724.238768366419,1752.0,603.0,Right Wing
19,9,unknown,276.48578873155986,730.08177040476,363.2362573254816,946.7229528663802,319.0,838.0,Left Corner 3
19,10,unknown,870.6874627153319,826.2253588782961,988.8728153260503,975.1133988314066,929.0,900.0,Paint
19,11,unknown,1072.5913953227869,302.68698912682737,1143.5854682082488,506.3197231821544,1108.0,404.0,Top Key
19,12,unknown,942.348905477477,807.0851969319423,1040.3128851430113,981.7469185769387,991.0,894.0,Paint
19,14,unknown,602.2358455543309,574.3942673518259,736.4564698713491,825.9481362938583,669.0,700.0,Left Wing
19,19,unknown,690.8524363037932,255.72224319956354,753.9515127853192,438.2827588868238,722.0,347.0,Other
20,1,unknown,1195.1727584079767,480.6202325023918,1265.6694274839124,659.3780489349149,1230.0,569.0,Right Wing
20,2,unknown,1632.2212796278982,542.035925045021,1706.2667473319034,724.0614761756906,1669.0,633.0,Right Wing
20,3,unknown,387.98194114725754,473.6546063750479,494.0068580259226,713.4827190618826,440.0,593.0,Left Wing
20,4,unknown,502.9700723085283,281.8942304940483,584.7950875275301,478.6099309428426,543.0,380.0,Other
20,5,unknown,220.87900095477653,503.39618342924626,339.65671633795273,746.0784638356271,280.0,624.0,Left Wing
20,6,unknown,784.0894647483979,344.8800905059632,864.9114777383184,550.4930475061366,824.0,447.0,Top Key
20,8,unknown,1693.925065998212,483.00910691585443,1785.5084920266047,723.9009193204045,1739.0,603.0,Right Wing
20,9,unknown,271.37285811819834,729.7220296698605,358.2131494663185,946.587534465584,314.0,838.0,Left Corner 3
20,10,unknown,869.5002943380529,825.4545684646571,988.0438140078917,974.7938216891008,928.0,900.0,Paint
20,11,unknown,1062.1521417907536,300.1224023250902,1134.6431025173865,508.2743562147102,1098.0,404.0,Top Key
20,12,unknown,922.4454251152624,806.3733903532933,1018.2399398051912,979.5661560777842,970.0,892.0,Paint
20,14,unknown,594.5965876023355,573.1914272358476,724.2989311083642,819.344573684746,659.0,696.0,Left Wing
20,19,unknown,669.1881132746737,254.87028987318178,732.7505724448611,439.17650756742245,700.0,347.0,Other
21,1,unknown,1186.6832216155371,485.6524970398706,1270.0748640870854,695.9479339575262,1228.0,590.0,Right Wing
21,2,unknown,1629.2160577977102,544.7501187540634,1700.1392745437447,719.1001889825282,1664.0,631.0,Right Wing
21,3,unknown,382.3313740453384,477.3454930358225,488.3774339719241,712.9815590279411,435.0,595.0,Left Wing
21,4,unknown,493.7855523675909,282.16830385014214,576.302222646205,479.5059568567472,535.0,380.0,Other
21,5,unknown,220.64406168778177,506.24049289179516,339.66404400075487,749.4181787948048,280.0,627.0,Left Wing
21,6,unknown,773.0846730406339,345.70420909007424,854.2344036900565,552.2083501368002,813.0,448.0,Top Key
21,8,unknown,1687.0814689401413,484.4689733459267,1779.0132579775263,723.9376223705872,1733.0,604.0,Right Wing
21,9,unknown,266.2599275084652,729.3622889349609,353.19004160352716,946.4521160647877,309.0,837.0,Left Corner 3
21,10,unknown,868.3131259609396,824.683778051018,987.2148126895673,974.4742445467948,927.0,899.0,Paint
21,11,unknown,1053.9303413390567,301.0435584524258,1126.8081389696079,511.7401973574177,1090.0,406.0,Top Key
21,12,unknown,913.414249645004,806.2703815741315,1008.5347752357054,979.3889520107523,960.0,892.0,Paint
21,14,unknown,589.4245087457006,572.5368025586658,716.935218188897,818.3536132691478,653.0,695.0,Left Wing
21,19,unknown,661.1302312455829,254.1664779852691,724.7316692403101,438.58572921825714,692.0,346.0,Other
22,1,unknown,1194.2673162642457,487.5234417516357,1268.582542817684,672.5322279736673,1231.0,580.0,Right Wing
22,2,unknown,1626.2108372062592,547.4643124631057,1694.0118005168488,714.1389017893657,1660.0,630.0,Right Wing
22,3,unknown,373.6815157059002,480.5343449908015,477.0474609604923,711.5606280526323,425.0,596.0,Left Wing
22,4,unknown,487.6251611375098,279.6648278393513,572.7960937586291,480.87998270200274,530.0,380.0,Other
22,5,unknown,220.40912283415372,509.08480235434405,339.67137125019036,752.7578937539826,280.0,630.0,Left Wing
22,6,unknown,766.3612305901858,351.90025128675904,845.3850104705593,552.4582509296714,805.0,452.0,Top Key
22,8,unknown,1682.1004480522204,483.7774293601254,1775.2361419771041,724.1360828259794,1728.0,603.0,Right Wing
22,9,unknown,261.14699690236034,729.0025482000614,348.16693373710746,946.3166976639915,304.0,837.0,Left Corner 3
